ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,filesize,Layer_Order
5fdf1b85485c8aec68fafbf9bece9c83,in_the_extended_area_out_there.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/in_the_extended_area_out_there.png,,13899597,
ebb9528e8c5f2f9431f81c733955ce01,pants.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/pants.png,,13709904,
ea5409acba3b2861f574e35a5231210b,plucking_it.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/plucking_it.png,,26731082,
881df857a9a0fb7be1987b65bea634a5,cutting_fish_for_drying.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/cutting_fish_for_drying.png,,13367241,
8aa8ddd84e4302dfc676262085bdd608,he_is_crying.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/he_is_crying.png,,13214271,
fd1561c86869d43f377bc15befb71f1a,device_for_sleeping.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/device_for_sleeping.png,,13465144,
323987_geojson,323987.geojson,Hughes2009UpperDigulSurvey2,application/geo+json,file:/geojson.zip,323987.geojson,,0
106310_geojson,106310.geojson,ANLC: Venetie,application/geo+json,file:/geojson.zip,106310.geojson,,0
b81cee2f95f2883a6ab26f3b1a8d695f,The People of East Asia 3_bottom.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/People%20of%20East%20Asia%206th%20Millennium/The%20People%20of%20East%20Asia%203_bottom.png,,215818,
320323_geojson,320323.geojson,The People of East Asia Sixth Millenium,application/geo+json,file:/geojson.zip,320323.geojson,,0
320478_geojson,320478.geojson,The People of East Asia sixth millenium - lines,application/geo+json,file:/geojson.zip,320478.geojson,,1
52da6a5eb77ee69e185f02946de4825a,Aztecexpansion.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/AztecExpansion/Aztecexpansion.png,,205521,
110849_geojson,110849.geojson,Arabian Peninsular,application/geo+json,file:/geojson.zip,110849.geojson,,0
110873_geojson,110873.geojson,Arabian Peninsular Points,application/geo+json,file:/geojson.zip,110873.geojson,,1
b08396f119dcbf3efea6f273004ed2e5,LAUSDistribCL.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LAUSDistribCL/LAUSDistribCL.jpg,,399500,
324335_geojson,324335.geojson,LAUSDistribCL_dorsal_contrasts,application/geo+json,file:/geojson.zip,324335.geojson,,3
324418_geojson,324418.geojson,LAUSDistribCL_laminaland_dorsal_contrasts,application/geo+json,file:/geojson.zip,324418.geojson,,4
324437_geojson,324437.geojson,LAUSDistribCL_laminal_contrasts,application/geo+json,file:/geojson.zip,324437.geojson,,0
324387_geojson,324387.geojson,LAUSDistribCL_apical_contrasts,application/geo+json,file:/geojson.zip,324387.geojson,,1
324356_geojson,324356.geojson,LAUSDistribCL_laminal_contrasts,application/geo+json,file:/geojson.zip,324356.geojson,,2
324486_geojson,324486.geojson,LAUSDistrib_later_div_east_west,application/geo+json,file:/geojson.zip,324486.geojson,,5
324467_geojson,324467.geojson,LAUSDistribCL_langs,application/geo+json,file:/geojson.zip,324467.geojson,,6
b515b8a03bfbb3119b19bc06ee5ff12f,LAUSInitialDrop.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LAUSInitialDrop/LAUSInitialDrop.jpg,,202883,
324535_geojson,324535.geojson,LAUSInitialDrop_strong,application/geo+json,file:/geojson.zip,324535.geojson,,0
324567_geojson,324567.geojson,LAUSInitialDrop_weak,application/geo+json,file:/geojson.zip,324567.geojson,,1
324516_geojson,324516.geojson,LAUSInitialDrop_langs,application/geo+json,file:/geojson.zip,324516.geojson,,2
103400ee88d665e506669882efc516b0,AmCultureAreas.PNG,,image/png,/home/robert/projects/ll/LL-map/raw/maps/NorthAmerica-AncientAmerica/AmCultureAreas.PNG,,8954431,
111554_geojson,111554.geojson,Language Families,application/geo+json,file:/geojson.zip,111554.geojson,,0
cc720e81b732f8fabe26a9e913dbf489,LAUSLangNEQ.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LAUSLangNEQ/LAUSLangNEQ.jpg,,486563,
324749_geojson,324749.geojson,LAUSLangNEQ_yidiny,application/geo+json,file:/geojson.zip,324749.geojson,,0
324605_geojson,324605.geojson,LAUSLangNEQ_finalm,application/geo+json,file:/geojson.zip,324605.geojson,,1
324635_geojson,324635.geojson,LAUSLangNEQ_finalm_eng,application/geo+json,file:/geojson.zip,324635.geojson,,3
324657_geojson,324657.geojson,LAUSLangNEQ_finalm_eng_no_foot,application/geo+json,file:/geojson.zip,324657.geojson,,4
324688_geojson,324688.geojson,LAUSLangNEQ_lang_area,application/geo+json,file:/geojson.zip,324688.geojson,,5
324709_geojson,324709.geojson,LAUSLangNEQ_place_names,application/geo+json,file:/geojson.zip,324709.geojson,,6
324728_geojson,324728.geojson,LAUSLangNEQ_yidiny_boundary,application/geo+json,file:/geojson.zip,324728.geojson,,7
107682_geojson,107682.geojson,Indigenous Peoples of Northern Pacific Asia,application/geo+json,file:/geojson.zip,107682.geojson,,0
305387_geojson,305387.geojson,Areas of Spoken Varieties,application/geo+json,file:/geojson.zip,305387.geojson,,0
304829_geojson,304829.geojson,Hiri Motu Dialect Mixed Area,application/geo+json,file:/geojson.zip,304829.geojson,,1
304884_geojson,304884.geojson,Origins of Lingua Francas Varieties,application/geo+json,file:/geojson.zip,304884.geojson,,2
304863_geojson,304863.geojson,Spread of Lingua Francas,application/geo+json,file:/geojson.zip,304863.geojson,,3
5208ef12e8361f021e6d5e188d43a973,LondonPunjabi.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LondonPunjabi/LondonPunjabi.jpg,,636187,
218000_geojson,218000.geojson,Percentage of Speakers,application/geo+json,file:/geojson.zip,218000.geojson,,0
217798_geojson,217798.geojson,Above average for London,application/geo+json,file:/geojson.zip,217798.geojson,,1
2b0f35198f2f45ad36072c6045a0cc7a,LKR1202.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/SpeechAreasofEasternUS/LKR1202.jpg,,445030,
217926_geojson,217926.geojson,Speech Areas,application/geo+json,file:/geojson.zip,217926.geojson,,0
313852_geojson,313852.geojson,Uralic Languages,application/geo+json,file:/geojson.zip,313852.geojson,,0
348482_geojson,348482.geojson,Decomposition of Nasal Vowels in Polish,application/geo+json,file:/geojson.zip,348482.geojson,,0
348504_geojson,348504.geojson,Polish: Decomposition of Nasal Vowels (lines),application/geo+json,file:/geojson.zip,348504.geojson,,1
313932_geojson,313932.geojson,Yukaghir,application/geo+json,file:/geojson.zip,313932.geojson,,0
212019_geojson,212019.geojson,Siouan-Catawban,application/geo+json,file:/geojson.zip,212019.geojson,,0
113757_geojson,113757.geojson,slavic_languages_in_early_modern_time_areas,application/geo+json,file:/geojson.zip,113757.geojson,,0
113717_geojson,113717.geojson,Slavic_languages_in_early_modern_times_lines,application/geo+json,file:/geojson.zip,113717.geojson,,1
312672_geojson,312672.geojson,South America Areas,application/geo+json,file:/geojson.zip,312672.geojson,,0
312736_geojson,312736.geojson,South America culture boundary,application/geo+json,file:/geojson.zip,312736.geojson,,1
311991_geojson,311991.geojson,Island Location,application/geo+json,file:/geojson.zip,311991.geojson,,0
312009_geojson,312009.geojson,Loyalty Islands Subgroup,application/geo+json,file:/geojson.zip,312009.geojson,,1
312029_geojson,312029.geojson,New Caledonain Subgroup,application/geo+json,file:/geojson.zip,312029.geojson,,2
312807_geojson,312807.geojson,North and Central Vanuatu Subgroup,application/geo+json,file:/geojson.zip,312807.geojson,,3
312825_geojson,312825.geojson,North and Central Vanuatu Mixed Areas,application/geo+json,file:/geojson.zip,312825.geojson,,4
312093_geojson,312093.geojson,Polynesian Subgroup,application/geo+json,file:/geojson.zip,312093.geojson,,5
312111_geojson,312111.geojson,South Vanuatu Subgroup,application/geo+json,file:/geojson.zip,312111.geojson,,6
312287_geojson,312287.geojson,Immigrant Languages,application/geo+json,file:/geojson.zip,312287.geojson,,7
312846_geojson,312846.geojson,Language Labels,application/geo+json,file:/geojson.zip,312846.geojson,,8
a591cfe96b99e593a5152e9ec3ecaa5d,SourceMap_Page55.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/EastCentralEurope/SourceMap_Page55.jpg,,580496,
113787_geojson,113787.geojson,Concentrations Above 50%,application/geo+json,file:/geojson.zip,113787.geojson,,0
113821_geojson,113821.geojson,Concentrations Under 50% Labels,application/geo+json,file:/geojson.zip,113821.geojson,,1
207442_geojson,207442.geojson,Niger Congo Languages in Northern Africa,application/geo+json,file:/geojson.zip,207442.geojson,,0
625affb7cdbcdb20929582895c894c14,Adena_Hoepwell.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Atlas%20of%20American%20Migration/Adena_Hoepwell.jpg,,3365164,
220006_geojson,220006.geojson,Adena Hopewell site markers,application/geo+json,file:/geojson.zip,220006.geojson,,0
218809_geojson,218809.geojson,Adena Hopewell sites,application/geo+json,file:/geojson.zip,218809.geojson,,1
cde0b913e10001062fd2617ea63711bd,VikingWorld001.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Viking%20World/VikingWorld001.jpg,,2562517,
219807_geojson,219807.geojson,Areas of the Iron Age,application/geo+json,file:/geojson.zip,219807.geojson,,0
219825_geojson,219825.geojson,Mixed areas of the Iron Age,application/geo+json,file:/geojson.zip,219825.geojson,,1
219861_geojson,219861.geojson,Sites and Finds,application/geo+json,file:/geojson.zip,219861.geojson,,2
4656b9edd8c6103225f8611a4049e75d,0617-0618.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/pleasantandcorrect/0617-0618.jpg,,1103329,
219361_geojson,219361.geojson,Correctness According Michigan Respondents,application/geo+json,file:/geojson.zip,219361.geojson,,0
ebacd671a515e75a1e821253fa2d6351,Map2.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Phono_Atlas/Map2.jpg,,28516,
219789_geojson,219789.geojson,Merger before /n/ but not /t/,application/geo+json,file:/geojson.zip,219789.geojson,,2
219794_geojson,219794.geojson,Merger before /t/ but not /n/,application/geo+json,file:/geojson.zip,219794.geojson,,3
219782_geojson,219782.geojson,Variable equally before both,application/geo+json,file:/geojson.zip,219782.geojson,,4
219800_geojson,219800.geojson,Labels,application/geo+json,file:/geojson.zip,219800.geojson,,5
219761_geojson,219761.geojson,Distinct before /n/ and /t/,application/geo+json,file:/geojson.zip,219761.geojson,,0
219775_geojson,219775.geojson,Merger before /n/ and /t/,application/geo+json,file:/geojson.zip,219775.geojson,,1
d884c373355640d4faf86c072345bac1,Map5.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Phono_Atlas/Map5.jpg,,54334,
220478_geojson,220478.geojson,Distinct,application/geo+json,file:/geojson.zip,220478.geojson,,0
220472_geojson,220472.geojson,Close in either/or,application/geo+json,file:/geojson.zip,220472.geojson,,1
220490_geojson,220490.geojson,Merger in both,application/geo+json,file:/geojson.zip,220490.geojson,,2
220496_geojson,220496.geojson,Merger in perception only,application/geo+json,file:/geojson.zip,220496.geojson,,3
220502_geojson,220502.geojson,Merger in production only,application/geo+json,file:/geojson.zip,220502.geojson,,4
220484_geojson,220484.geojson,Labels,application/geo+json,file:/geojson.zip,220484.geojson,,5
a9e194f12e35fa13d5be0b147265ea8a,Exploration004c.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/NorthAmericaExploration/Exploration004c.jpg,,3872656,
220030_geojson,220030.geojson,Area known to Europeans,application/geo+json,file:/geojson.zip,220030.geojson,,0
220142_geojson,220142.geojson,Native peoples,application/geo+json,file:/geojson.zip,220142.geojson,,1
220049_geojson,220049.geojson,Trade routes,application/geo+json,file:/geojson.zip,220049.geojson,,2
220160_geojson,220160.geojson,Trade company posts,application/geo+json,file:/geojson.zip,220160.geojson,,3
220123_geojson,220123.geojson,Geographical features,application/geo+json,file:/geojson.zip,220123.geojson,,4
072161e326bb13e6dd1327b32a3e9e54,Exploration003.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/NorthAmericaExploration/Exploration003.jpg,,2778224,
220024_geojson,220024.geojson,Native peoples,application/geo+json,file:/geojson.zip,220024.geojson,,3
219961_geojson,219961.geojson,Settlements and historical events,application/geo+json,file:/geojson.zip,219961.geojson,,0
219938_geojson,219938.geojson,Voyages,application/geo+json,file:/geojson.zip,219938.geojson,,1
219920_geojson,219920.geojson,Geographical Markings,application/geo+json,file:/geojson.zip,219920.geojson,,2
113631_geojson,113631.geojson,Omotic Languages in Northern Africa,application/geo+json,file:/geojson.zip,113631.geojson,,0
306182_geojson,306182.geojson,Tuyoneri in Contemporary South America,application/geo+json,file:/geojson.zip,306182.geojson,,0
207234_geojson,207234.geojson,Afro-Asiatic,application/geo+json,file:/geojson.zip,207234.geojson,,0
209781_geojson,209781.geojson,Ethnolinguistic Families,application/geo+json,file:/geojson.zip,209781.geojson,,0
217238_geojson,217238.geojson,Languages,application/geo+json,file:/geojson.zip,217238.geojson,,1
210157_geojson,210157.geojson,Aranamatimeo,application/geo+json,file:/geojson.zip,210157.geojson,,0
210213_geojson,210213.geojson,CaddoanTimeo,application/geo+json,file:/geojson.zip,210213.geojson,,1
210179_geojson,210179.geojson,Atacapantimeo,application/geo+json,file:/geojson.zip,210179.geojson,,2
210258_geojson,210258.geojson,CalusaTimeo,application/geo+json,file:/geojson.zip,210258.geojson,,3
210964_geojson,210964.geojson,Chumashan,application/geo+json,file:/geojson.zip,210964.geojson,,0
211030_geojson,211030.geojson,Esselen,application/geo+json,file:/geojson.zip,211030.geojson,,1
211129_geojson,211129.geojson,Salinan,application/geo+json,file:/geojson.zip,211129.geojson,,2
211251_geojson,211251.geojson,Utian,application/geo+json,file:/geojson.zip,211251.geojson,,3
211196_geojson,211196.geojson,Yokuts,application/geo+json,file:/geojson.zip,211196.geojson,,4
5cbe98edb7f0078c46c79a1fa9b3c6d8,MesoAmerNew.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/MesoAmerNew/MesoAmerNew.png,,1594083,
c381b7f03289d8e104c8d237dc85922c,ComrieSerboCroatDialects.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/SlavonicLanguages/ComrieSerboCroatDialects.jpg,,981858,
212586_geojson,212586.geojson,Serbian and Croatian Dialects,application/geo+json,file:/geojson.zip,212586.geojson,,0
208145_geojson,208145.geojson,* Separate ě reflex,application/geo+json,file:/geojson.zip,208145.geojson,,1
208091_geojson,208091.geojson,"Long ě > je, short ě > e",application/geo+json,file:/geojson.zip,208091.geojson,,2
212628_geojson,212628.geojson,Non-Serbian and Non-Croatian areas,application/geo+json,file:/geojson.zip,212628.geojson,,3
209680_geojson,209680.geojson,Omanī Languages,application/geo+json,file:/geojson.zip,209680.geojson,,0
209716_geojson,209716.geojson,Eastern Arabic Language Centers,application/geo+json,file:/geojson.zip,209716.geojson,,1
209708_geojson,209708.geojson,Dialect Divisions,application/geo+json,file:/geojson.zip,209708.geojson,,2
208828_geojson,208828.geojson,Modern South Arabian,application/geo+json,file:/geojson.zip,208828.geojson,,0
209737_geojson,209737.geojson,Aramaic,application/geo+json,file:/geojson.zip,209737.geojson,,0
209757_geojson,209757.geojson,Aramaic Language Centers,application/geo+json,file:/geojson.zip,209757.geojson,,1
323171_geojson,323171.geojson,AfricaHIV,application/geo+json,file:/geojson.zip,323171.geojson,,0
211869_geojson,211869.geojson,Karankawa,application/geo+json,file:/geojson.zip,211869.geojson,,0
211902_geojson,211902.geojson,Solano,application/geo+json,file:/geojson.zip,211902.geojson,,1
211924_geojson,211924.geojson,Tonkawa,application/geo+json,file:/geojson.zip,211924.geojson,,2
211946_geojson,211946.geojson,Zuni,application/geo+json,file:/geojson.zip,211946.geojson,,3
212185_geojson,212185.geojson,Unclassified Points,application/geo+json,file:/geojson.zip,212185.geojson,,1
212163_geojson,212163.geojson,Unclassified Regions,application/geo+json,file:/geojson.zip,212163.geojson,,0
b4c57fd67d3b6da37f7085a99ca66df4,0619-0620.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/pleasantandcorrect/0619-0620.jpg,,1126319,
219675_geojson,219675.geojson,Pleasantness According to Southerners,application/geo+json,file:/geojson.zip,219675.geojson,,0
bcefe4f7ef313a3b2e146116c8dc7bf0,consonants_in_africa.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Consonants_in_Africa/consonants_in_africa.jpg,,142119,
302461_geojson,302461.geojson,Ejectives,application/geo+json,file:/geojson.zip,302461.geojson,,1
302429_geojson,302429.geojson,Clicks,application/geo+json,file:/geojson.zip,302429.geojson,,0
302466_geojson,302466.geojson,Lateral Obstruents,application/geo+json,file:/geojson.zip,302466.geojson,,2
3d3c893e13927be4c5c1901f4f51fe85,Taiwans_Indigenous_Peoples.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Taiwans_Indigenous_Peoples/Taiwans_Indigenous_Peoples.jpg,,582127,
307216_geojson,307216.geojson,Taiwan's indigenous peoples,application/geo+json,file:/geojson.zip,307216.geojson,,0
215089_geojson,215089.geojson,Isolates,application/geo+json,file:/geojson.zip,215089.geojson,,0
215479_geojson,215479.geojson,Totonakan at the Time of Contact,application/geo+json,file:/geojson.zip,215479.geojson,,0
213430_geojson,213430.geojson,Lenkan in Meso-America at the Time of Contact,application/geo+json,file:/geojson.zip,213430.geojson,,0
323267_geojson,323267.geojson,Pygmoid/Twa populations scattered through shaded area,application/geo+json,file:/geojson.zip,323267.geojson,,0
212091_geojson,212091.geojson,Uto-Aztecan,application/geo+json,file:/geojson.zip,212091.geojson,,0
2c9933cfbf8958dcf877ae15694d3217,atlas019.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/GreatLakesIntercommunication/atlas019.JPG,,3072437,
306486_geojson,306486.geojson,Lingua Francas,application/geo+json,file:/geojson.zip,306486.geojson,,0
306516_geojson,306516.geojson,Intercommunication,application/geo+json,file:/geojson.zip,306516.geojson,,1
215782_geojson,215782.geojson,Sokean,application/geo+json,file:/geojson.zip,215782.geojson,,0
217511_geojson,217511.geojson,Pamean,application/geo+json,file:/geojson.zip,217511.geojson,,0
217606_geojson,217606.geojson,Koran,application/geo+json,file:/geojson.zip,217606.geojson,,0
218962_geojson,218962.geojson,Global coordinate grid in half-degree increments,application/geo+json,file:/geojson.zip,218962.geojson,,0
572e30dec90aef0de8b1323c947ef724,Nahuatl_in_Mexico.svg,,image/svg+xml,/home/robert/projects/ll/LL-map/raw/maps/Nahuatl_in_Mexico/Nahuatl_in_Mexico.svg,,263297,
350835_geojson,350835.geojson,Nilo-Saharan Languages,application/geo+json,file:/geojson.zip,350835.geojson,,0
336659_geojson,336659.geojson,Language Enclaves,application/geo+json,file:/geojson.zip,336659.geojson,,1
a199529b0f9e371ac3984f7e8f1a28d2,Austronesian_spread_points.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Austronesian_language_family_spread/Austronesian_spread_points.jpg,,427899,
220866_geojson,220866.geojson,Point representation,application/geo+json,file:/geojson.zip,220866.geojson,,0
220886_geojson,220886.geojson,Point representation - East,application/geo+json,file:/geojson.zip,220886.geojson,,1
218106_geojson,218106.geojson,Creoles,application/geo+json,file:/geojson.zip,218106.geojson,,0
218142_geojson,218142.geojson,Mixed Regions,application/geo+json,file:/geojson.zip,218142.geojson,,1
